,prefix,total_tokens,total_sequences,min_tokens,max_tokens,language,name,subset,ocr,category,M docs,B words,B chars,#words/doc,#chars/word,B tokens,#tokens/words,#chars/tokens,num_epochs,count,reweighted_count,ratio,new_ratio
24,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/CroissantAligned--train-augmented_text_document,25350441709,408028828,8,4083,fr-en,CroissantAligned,,false,aligned,408.029,16.911,107.003,41,6.3,25.351,1.5,4.22,3.0,25350441709,76051325127.0,0.07885539505588257,0.1384473342152519
64,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/PeS2o_text_document,15913360572,33051566,59,4096,en,PeS2o,,mixed,technical,38.972,42.296,268.963,1085,6.4,65.365,1.55,4.11,2.5,15913360572,39783401430.0,0.04950029466848552,0.07242353587923618
74,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/RedPajama--es--2023_text_document,37442414144,38547165,63,4096,es,RedPajama--es--2023,,false,web,39.75,28.868,177.18,726,6.1,46.71,1.62,3.79,1.0,37442414144,37442414144.0,0.11646883289307207,0.06816189482778481
73,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/RedPajama--de--2023_text_document,36997409645,38014259,65,4096,de,RedPajama--de--2023,,false,web,39.477,24.704,179.027,626,7.2,48.161,1.95,3.72,1.0,36997409645,36997409645.0,0.11508459643782198,0.06735178814657368
75,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/RedPajama--fr--2023_text_document,33812011484,36558114,57,4096,fr,RedPajama--fr--2023,,false,web,37.638,27.239,169.926,724,6.2,41.707,1.53,4.07,1.0,33812011484,33812011484.0,0.10517605783011955,0.0615529426554772
89,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--java_text_document,15555558907,19064431,2,4096,code,TheStack,java,false,programming,20.152,7.421,89.297,368,12.0,27.68,3.73,3.23,2.0,15555558907,31111117814.0,0.04838731241874386,0.05663611144989451
90,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--javascript_text_document,13179680082,19699161,2,4096,code,TheStack,javascript,false,programming,21.109,8.526,141.647,404,16.6,58.609,6.87,2.42,2.0,13179680082,26359360164.0,0.04099687459123385,0.04798579301848205
98,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--php_text_document,11912952491,15006183,3,4096,code,TheStack,php,false,programming,15.905,4.865,66.844,306,13.7,22.883,4.7,2.92,2.0,11912952491,23825904982.0,0.03705657620262515,0.04337377454653578
70,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Pile--StackExchange_text_document,9515548861,15152211,24,4096,en,Pile,StackExchange,false,forum,15.269,4.534,33.609,297,7.4,10.275,2.27,3.27,2.5,9515548861,23788872152.5,0.02959918305255075,0.04330635827845417
76,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/RedPajama--it--2023_text_document,22067876542,22766195,65,4096,it,RedPajama--it--2023,,false,web,23.323,14.403,94.066,618,6.5,25.915,1.8,3.63,1.0,22067876542,22067876542.0,0.06864460756697792,0.040173378621992085
0,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/AmericanStories_text_document,14312785208,59419794,3,4095,en,AmericanStories,,true,newspaper,59.42,8.902,50.844,150,5.7,14.313,1.61,3.55,1.5,14312785208,21469177812.0,0.044521525300529136,0.03908347988547251
99,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--python_text_document,10312107592,11956814,4,4096,code,TheStack,python,false,programming,12.962,5.434,64.304,419,11.8,21.683,3.99,2.97,2.0,10312107592,20624215184.0,0.032076968415790295,0.037545271009259494
38,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/FineWebEdu--cc-main-2024_text_document,10860059656,11363311,38,4096,en,FineWebEdu--cc-main-2024,,false,web,11.652,9.197,57.223,789,6.2,12.752,1.39,4.49,1.5,10860059656,16290089484.0,0.03378143483000138,0.02965522901042808
79,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--c#_text_document,6984364423,10296753,4,4096,code,TheStack,c#,false,programming,10.839,3.574,46.286,330,13.0,13.381,3.74,3.46,2.0,6984364423,13968728846.0,0.021725649679484108,0.025429317212749006
113,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Wikipedia--en_text_document,4598841315,6516998,7,4096,en,Wikipedia.en,,false,wiki,6.893,4.708,26.616,683,5.7,7.898,1.68,3.37,3.0,4598841315,13796523945.0,0.014305212226929072,0.025115827481407203
81,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--c_text_document,6295191639,7708593,2,4096,code,TheStack,c,false,programming,8.626,5.916,57.428,686,9.7,24.092,4.07,2.38,2.0,6295191639,12590383278.0,0.019581900360718246,0.022920113471744646
107,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--typescript_text_document,5740656021,10356509,3,4096,code,TheStack,typescript,false,programming,10.637,2.617,28.815,246,11.0,9.836,3.76,2.93,2.0,5740656021,11481312042.0,0.017856955062647818,0.020901109124054438
80,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--c++_text_document,5688103733,5517158,2,4096,code,TheStack,c++,false,programming,6.378,4.584,50.892,719,11.1,18.835,4.11,2.7,2.0,5688103733,11376207466.0,0.017693485270724653,0.020709771914127793
71,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Pile--USPTO_Backgrounds_text_document,4236048242,5028540,3,4096,en,Pile,USPTO_Backgrounds,false,technical,5.139,3.492,22.309,680,6.4,5.105,1.46,4.37,2.5,4236048242,10590120605.0,0.01317670364221293,0.01927874319522849
87,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--go_text_document,3968281971,4365820,4,4096,code,TheStack,go,false,programming,4.73,2.735,25.738,578,9.4,10.262,3.75,2.51,2.0,3968281971,7936563942.0,0.012343786593874114,0.0144480864569274
112,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Wikipedia--de_text_document,2220639556,2741858,7,4096,de,Wikipedia.de,,false,wiki,2.877,1.709,11.252,594,6.6,3.476,2.03,3.24,3.0,2220639556,6661918668.0,0.0069075486524138845,0.012127663506233566
115,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Wikipedia--fr_text_document,1723593901,2512469,7,4096,fr,Wikipedia.fr,,false,wiki,2.648,1.726,9.879,652,5.7,2.94,1.7,3.36,3.0,1723593901,5170781703.0,0.0053614323387119476,0.009413129112397226
114,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Wikipedia--es_text_document,1345179155,1854808,9,4096,es,Wikipedia.es,,false,wiki,1.947,1.245,7.161,639,5.8,2.124,1.71,3.37,3.0,1345179155,4035537465.0,0.004184330786268088,0.007346478226671563
116,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Wikipedia--it_text_document,1190897220,1782579,9,4096,it,Wikipedia.it,,false,wiki,1.87,1.06,6.161,567,5.8,1.959,1.85,3.14,3.0,1190897220,3572691660.0,0.0037044195060598304,0.006503892410475015
67,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Pile--FreeLaw_text_document,3431712622,2225703,2,4096,en,Pile,FreeLaw,false,legi_written,3.415,8.204,52.58,2403,6.4,14.011,1.71,3.75,1.0,3431712622,3431712622.0,0.010674727392619597,0.006247247678003401
102,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--ruby_text_document,1599086312,3338630,4,4096,code,TheStack,ruby,false,programming,3.405,0.646,7.139,190,11.1,2.392,3.7,2.98,2.0,1599086312,3198172624.0,0.004974137504532991,0.00582210071177051
92,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--kotlin_text_document,1341589993,2194986,4,4096,code,TheStack,kotlin,false,programming,2.243,0.454,5.769,202,12.7,1.758,3.87,3.28,2.0,1341589993,2683179986.0,0.004173166294908197,0.004884584399562726
105,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--swift_text_document,1257854420,1693515,4,4096,code,TheStack,swift,false,programming,1.756,0.553,6.134,315,11.1,1.876,3.39,3.27,2.0,1257854420,2515708840.0,0.003912697394013208,0.004579712213799303
103,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--rust_text_document,1208083256,1230470,4,4096,code,TheStack,rust,false,programming,1.387,0.872,9.529,629,10.9,3.241,3.72,2.94,2.0,1208083256,2416166512.0,0.003757878600531683,0.0043985007762580575
104,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--scala_text_document,1012850279,1301844,4,4096,code,TheStack,scala,false,programming,1.362,0.457,4.862,335,10.6,1.587,3.47,3.06,2.0,1012850279,2025700558.0,0.0031505845065670245,0.0036876785737146997
65,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Persee_text_document,851351942,752598,2,4096,fr,Persee,,true,technical,1.094,3.25,20.314,2970,6.2,5.754,1.77,3.53,2.0,851351942,1702703884.0,0.0026482257977449284,0.0030996805552578614
66,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Pile--DM_Mathematics_text_document,497443182,141905,28,4096,en,Pile,DM_Mathematics,false,math,0.992,1.746,8.127,1760,4.7,4.928,2.82,1.65,3.0,497443182,1492329546.0,0.0015473528660662004,0.002716705423203811
6,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Claire--en--MediaSum_text_document,722490256,416750,27,4096,en,Claire.en,,false,dialogue,0.949,0.818,4.709,861,5.8,1.161,1.42,4.06,2.0,722490256,1444980512.0,0.002247387056008545,0.002630509061417604
83,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/TheStack--dart_text_document,673916694,891382,4,4096,code,TheStack,dart,false,programming,0.933,0.308,3.864,331,12.5,1.242,4.03,3.11,2.0,673916694,1347833388.0,0.002096293538004022,0.002453657963530507
59,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/OpenEdition_text_document,641404254,653047,2,4096,fr,OpenEdition,,false,technical,0.939,2.225,14.459,2369,6.5,3.604,1.62,4.01,2.0,641404254,1282808508.0,0.001995159943179105,0.002335283677761875
68,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/Pile--NIH_ExPorter_text_document,431140903,914299,3,4085,en,Pile,NIH_ExPorter,false,technical,0.914,0.288,1.979,315,6.9,0.431,1.5,4.59,2.5,431140903,1077852257.5,0.0013411121834119735,0.001962171881680831
56,/lustre/fsn1/projects/rech/qgz/commun/preprocessed_data/Lucie/lucie_tokens_65k_splitted/length-0-4096/OpenData--inca_opendata_text_document,440838747,338501,83,4096,fr,OpenData,,false,legi_written,1.169,0.755,4.638,646,6.1,1.209,1.6,3.84,2.0,440838747,881677494.0,0.0013712784159608455,0.0016050463088978775
